PID,Att (Variation),SKU,ASIN (To Populate),Link to Amazon,Amazon Title,Country of Origin,# Product Reviews,Avg Star Rating,Seasonality,Category,Subcategory,Category>Subcategory,Amazon Ranking (within Category) - not available (Project participants can fill in manually),Sales Rating (internal - nonAmazon),Sale Price,Inv Qty End of Period (Jul 30 - Aug 5),Traffic Jul 30 - Aug 5,Conversion Rate Jul 30 - Aug 5,Order Qty Rate Jul 30 - Aug 5,Quantity Aug 19 - Aug 26,Traffic Aug 19 - Aug 26,Conversion Rate Aug 19 - Aug 26,Order Qty Rate,Quantity Sep 2 - Sep 9,Traffic Sep 2 - Sep 9,Conversion Rate Sep 2 - Sep 9,Order Qty Rate,Quantity Sep 9 - Sep 16,Traffic Sep 9 - Sep 16,Conversion Rate Sep 9 - Sep 16,Order Qty Rate,Quantity Sep 16 - Sep 23,Traffic Sep 16 - Sep 23,Conversion Rate Sep 16 - Sep 23,Order Qty Rate,Quantity Sep 23 - Oct 2,Traffic Sep 23 - Oct 2,Conversion Rate Sep 23 - Oct 2,Order Qty Rate,Quantity Oct 2 - Oct 9,Traffic Sep 23 - Oct 2 - Oct 9,Conversion Rate Sep 23 - Oct 2 - Oct 9,Order Qty Rate,Keywords Provided to Amazon
296682,138338,296682a138338,B09QGS68WK,https://www.amazon.com/dp/B09QGS68WK,"NOVICA Striped kimono sleeve sweater, 'Butterfly Dance'",Andes,0,0,Fall/ Winter,Clothing,Sweaters,Clothing>Sweaters,,A+,$54.99,8,,,,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,
379208,201973,379208a201973,,https://www.amazon.com/dp/,Novica Stripes And Flowers Cotton Caftan Dress,India,No ASIN,No ASIN,,Clothing,Dresses,Clothing>Dresses,,A+,$47.99,14,,,,7,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,3,0,0,0,1,0,0,0,
379208,201974,379208a201974,B08WHPQ1D9,https://www.amazon.com/dp/B08WHPQ1D9,NOVICA Stripes And Flowers Cotton Caftan Dress,India,0,0,,Clothing,Dresses,Clothing>Dresses,,A+,$47.99,26,,,,24,0,0,0,22,0,0,0,22,0,0,0,22,0,0,0,20,0,0,0,19,0,0,0,
345101,,345101,B08WHYWGVK,https://www.amazon.com/dp/B08WHYWGVK,NOVICA Sugarcane Paper Journal Signed Sloththemed from Costa Rica Brown Decor Accessories Journals Recycled Floral Bird 'Smiling Sloth',Central America,No ASIN,No ASIN,,Decor Accessories,Journals,Decor Accessories>Journals,,A+,$34.19,48,1,0,,48,0,0,0,47,1,0,0,46,0,0,0,46,1,0,0,46,0,0,0,43,0,0,0,
363943,189893,363943a189893,B0979NZ2HB,https://www.amazon.com/dp/B0979NZ2HB,NOVICA Summer Scenery Rayon Jacket,Bali and Java,0,0,,Clothing,Jackets,Clothing>Jackets,,A+,$66.49,1,,,,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
392137,202622,392137a202622,B099P2T7PZ,https://www.amazon.com/dp/B099P2T7PZ,NOVICA Sumptuous Warmth In Red Alpaca Blend Funnel Neck Sweater,Andes,0,0,Fall/ Winter,Clothing,Sweaters,Clothing>Sweaters,,A+,$159.99,7,,,,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,6,0,0,0,
392137,202623,392137a202623,B099P2KS4N,https://www.amazon.com/dp/B099P2KS4N,NOVICA Sumptuous Warmth In Red Alpaca Blend Funnel Neck Sweater,Andes,0,0,Fall/ Winter,Clothing,Sweaters,Clothing>Sweaters,,A+,$159.99,5,,,,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,
392137,202624,392137a202624,B099P3VFDK,https://www.amazon.com/dp/B099P3VFDK,NOVICA Sumptuous Warmth In Red Alpaca Blend Funnel Neck Sweater,Andes,0,0,Fall/ Winter,Clothing,Sweaters,Clothing>Sweaters,,A+,$159.99,5,,,,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,
392137,202626,392137a202626,B099P4M7LD,https://www.amazon.com/dp/B099P4M7LD,NOVICA Sumptuous Warmth In Red Alpaca Blend Funnel Neck Sweater,Andes,0,0,Fall/ Winter,Clothing,Sweaters,Clothing>Sweaters,,A+,$159.99,5,,,,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,
392137,202625,392137a202625,B099P1TN43,https://www.amazon.com/dp/B099P1TN43,NOVICA Sumptuous Warmth In Red Alpaca Blend Funnel Neck Sweater,Andes,0,0,Fall/ Winter,Clothing,Sweaters,Clothing>Sweaters,,A+,$159.99,4,,,,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,
193272,,193272,B0082CKK3A,https://www.amazon.com/dp/B0082CKK3A,NOVICA Artisan Handmade Steel Wall Art Sun and Moon Yellow Mexico Decor Beach Cottage Tropical Nature 'Sunset in Sayulita',Mexico,No ASIN,No ASIN,,Wall Decor,Wall Art,Wall Decor>Wall Art,,A+,$97.19,10,5,0,,10,2,0,0,10,1,0,0,10,1,0,0,10,0,0,0,10,3,0,0,10,0,0,0,
187028,,187028,B0082CJRXE,https://www.amazon.com/dp/B0082CJRXE,NOVICA Handmade Iron Wall Candle Holder Sun Moon Steel Sconce Brown Metal Lamps Lighting Sconces 'Aztec Eclipse',Mexico,No ASIN,No ASIN,,Lamps and Lighting,Wall Sconces,Lamps and Lighting>Wall Sconces,,A+,$97.99,7,,,,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,
186466,,186466,B01IFZGVHC,https://www.amazon.com/dp/B01IFZGVHC,NOVICA Handmade Iron Wall Candleholder Sun Moon Steel Sconce from Mexico Brown Metal Lamps Lighting Sconces [21.25in H x 22.5in W x 4.7in D] 'Eclipse over Jalisco',Mexico,No ASIN,No ASIN,,Lamps and Lighting,Wall Sconces,Lamps and Lighting>Wall Sconces,,A+,$119.99,5,,,,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,
186464,,186464,B01KKKZLJ4,https://www.amazon.com/dp/B01KKKZLJ4,NOVICA Artisan Handmade Iron Wall Adornment Fair Trade Sun and Moon Steel Art Red Mexico Decor Bohemian 'High Wind Eclipse',Mexico,No ASIN,No ASIN,,Wall Decor,Wall Art,Wall Decor>Wall Art,,A+,$294.99,1,2,0,,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
370125,187196,370125a187196,B081TJGCZB,https://www.amazon.com/dp/B081TJGCZB,Novica Sweet Maya In Apple Green Jade Cocktail Ring For Girls Womens,Central America,1,5,,Jewelry,Rings,Jewelry>Rings,,A+,$99.99,3,,,,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,
370125,187195,370125a187195,B081TFZXR7,https://www.amazon.com/dp/B081TFZXR7,Novica Sweet Maya In Apple Green Jade Cocktail Ring For Girls Womens,Central America,1,5,,Jewelry,Rings,Jewelry>Rings,,A+,$99.99,1,,,,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
370125,187198,370125a187198,B081TJFS11,https://www.amazon.com/dp/B081TJFS11,Novica Sweet Maya In Apple Green Jade Cocktail Ring For Girls Womens,Central America,1,5,,Jewelry,Rings,Jewelry>Rings,,A+,$99.99,5,,,,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,
370125,187199,370125a187199,B081THCDLK,https://www.amazon.com/dp/B081THCDLK,Novica Sweet Maya In Apple Green Jade Cocktail Ring For Girls Womens,Central America,1,5,,Jewelry,Rings,Jewelry>Rings,,A+,$99.99,4,,,,4,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,
370125,187197,370125a187197,B081TFSDDN,https://www.amazon.com/dp/B081TFSDDN,Novica Sweet Maya In Apple Green Jade Cocktail Ring For Girls Womens,Central America,1,5,,Jewelry,Rings,Jewelry>Rings,,A+,$99.99,4,,,,4,0,0,0,3,1,100,1,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,
370125,187200,370125a187200,B081TG65CX,https://www.amazon.com/dp/B081TG65CX,Novica Sweet Maya In Apple Green Jade Cocktail Ring For Girls Womens,Central America,1,5,,Jewelry,Rings,Jewelry>Rings,,A+,$99.99,3,,,,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,
390633,201626,390633a201626,B08RS3Q4TR,https://www.amazon.com/dp/B08RS3Q4TR,NOVICA Sweet Teal Warmth Baby Alpaca Blend Turtleneck,Andes,0,0,Fall/ Winter,Clothing,Sweaters,Clothing>Sweaters,,A+,$119.99,2,,,,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,
390633,201627,390633a201627,B08RRZFZJR,https://www.amazon.com/dp/B08RRZFZJR,NOVICA Sweet Teal Warmth Baby Alpaca Blend Turtleneck,Andes,0,0,Fall/ Winter,Clothing,Sweaters,Clothing>Sweaters,,A+,$119.99,3,,,,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,
374245,,374245,,https://www.amazon.com/dp/,Novica Talavera Beverage (5 Piece) Ceramic Tequila Set,Mexico,No ASIN,No ASIN,,Tableware,Drinkware,Tableware>Drinkware,,A+,$74.99,42,,,,40,0,0,0,42,0,0,0,42,0,0,0,42,0,0,0,41,0,0,0,39,0,0,0,
373875,,373875,B08PG41DFG,https://www.amazon.com/dp/B08PG41DFG,Novica Talavera Guitar Ceramic Sculpture,Mexico,No ASIN,No ASIN,,Sculpture,Sculpture,Sculpture>Sculpture,,A+,$47.99,13,12,0,,11,4,0,0,10,3,0,0,9,5,20,1,9,5,0,0,7,6,0,0,7,6,16.67,1,
361971,,361971,B081TKJ2MY,https://www.amazon.com/dp/B081TKJ2MY,NOVICA Handmade Ceramic Nativity Scene Talavera from Mexico 'Talavera Nativity' (16 piece),Mexico,No ASIN,No ASIN,Fall/ Winter,Holiday Decor & Ornaments,Nativity Scenes,Holiday Decor & Ornaments>Nativity Scenes,,A+,$159.99,2,3,0,,0,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
372527,,372527,B087X9PDXT,https://www.amazon.com/dp/B087X9PDXT,NOVICA Teak Wood Bookmark Sea Turtlethemed from Costa Rica Brown Decor Accessories Office Animal Turtlesea 'Sophisticated Sea Turtle',Central America,No ASIN,No ASIN,,Decor Accessories,Office Accessories,Decor Accessories>Office Accessories,,A+,$19.99,15,3,0,,15,0,0,0,15,1,0,0,15,0,0,0,15,0,0,0,15,0,0,0,25,0,0,0,
394753,,394753,B094N38SQS,https://www.amazon.com/dp/B094N38SQS,NOVICA Teak Wood Cutting Board Hand Crafted Oval from Bali Brown Indonesia Tableware Kitchen Accessories Boards Natural Materials [11.75in L x 6.75in W x 0.6in D] 'Classic Oval',Bali and Java,No ASIN,No ASIN,,Tableware,Kitchen Accessories,Tableware>Kitchen Accessories,,A+,$33.24,16,,,,16,0,0,0,5,1,0,0,4,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,
354794,,354794,B07Z44QN25,https://www.amazon.com/dp/B07Z44QN25,NOVICA Teak Wood Cutting Board Handmade from Guatemala Brown Wool Tableware Kitchen Accessories Boards 'Morning Baguette'(10 Inch),Central America,No ASIN,No ASIN,,Tableware,Kitchen Accessories,Tableware>Kitchen Accessories,,A+,$35.99,18,,,,18,0,0,0,18,0,0,0,18,0,0,0,18,0,0,0,18,0,0,0,18,0,0,0,
394751,,394751,B094N1QN5Y,https://www.amazon.com/dp/B094N1QN5Y,NOVICA Teak Wood Cutting Board Handmade Rectangular from Bali Brown Indonesia Tableware Kitchen Accessories Boards Natural Materials [15.75in L x 6in W x 0.6in D] 'Chef's Kiss',Bali and Java,No ASIN,No ASIN,,Tableware,Kitchen Accessories,Tableware>Kitchen Accessories,,A+,$34.19,14,,,,13,1,0,0,4,0,0,0,3,1,100,1,3,1,0,0,3,1,0,0,3,0,0,0,
394760,,394760,B094N52MMT,https://www.amazon.com/dp/B094N52MMT,NOVICA Teak Wood Dinner Knives Handmade from Bali Brown Indonesia Tableware Flatware Natural Materials [ 7.5in L x 1in W x 0.4in D] 'Sharp Set'(Set of 6),Bali and Java,No ASIN,No ASIN,,Tableware,Flatware,Tableware>Flatware,,A+,$21.11,54,,,,53,0,0,0,51,0,0,0,50,0,0,0,50,0,0,0,50,0,0,0,50,0,0,0,
300220,,300220,B072BRFQYK,https://www.amazon.com/dp/B072BRFQYK,NOVICA Teak Wood Kalimba Thumb Piano Handcrafted Floral from Bali Multicolor Brown Woodsteel Indonesia Musical Instruments Keyboards [2.4in H x 7.5in W x 6.25in D] 'Hibiscus Melody',Bali and Java,No ASIN,No ASIN,Not Seasonal,Musical Instruments,Keyboards,Musical Instruments>Keyboards,,A+,$35.19,10,,,,10,1,0,0,1,0,0,0,1,2,0,0,1,0,0,0,11,0,0,0,11,0,0,0,
394745,,394745,B0BGT4PWR7,https://www.amazon.com/dp/B0BGT4PWR7,NOVICA Teak Wood Mortar and Pestle Hand Made from Bali Brown Indonesia Tableware Kitchen Accessories Cooking Utensils Natural Materials 'Crushed,Bali and Java,No ASIN,No ASIN,,Tableware,Kitchen Accessories,Tableware>Kitchen Accessories,,A+,$35.99,14,1,0,,13,0,0,0,12,4,0,0,12,0,0,0,12,1,0,0,12,1,0,0,11,0,0,0,
347178,,347178,B07Z4331S4,https://www.amazon.com/dp/B07Z4331S4,NOVICA Artisan Handmade Teak Wood Phone Speaker Round from Thailand Brown Gadgets Gear 'Modern Sound',Thailand,No ASIN,No ASIN,Winter (Q4),Gadgets and Gear,Gadgets and Gear,Gadgets and Gear>Gadgets and Gear,,A+,$49.95,6,3,0,,155,0,0,0,6,2,50,1,6,3,0,0,6,0,0,0,6,1,0,0,6,0,0,0,
394763,,394763,B094N5KMRM,https://www.amazon.com/dp/B094N5KMRM,NOVICA Teak Wood Platter Artisan Crafted from Bali Brown Indonesia Tableware Serveware Platters Serving Plates Natural Materials [0.6in H x 11.75in W x 7.75in D] 'from Me to You',Bali and Java,No ASIN,No ASIN,,Tableware,Serveware,Tableware>Serveware,,A+,$31.49,17,,,,17,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
321615,,321615,B0799T1CH7,https://www.amazon.com/dp/B0799T1CH7,NOVICA Artisan Handmade Teak Wood Serving Utensils Brown Indonesia Tableware Serveware 'Salad Serenade'(Pair),Bali and Java,No ASIN,No ASIN,,Tableware,Serveware,Tableware>Serveware,,A+,$23.39,1,6,0,,1,8,0,0,1,5,0,0,1,9,0,0,25,5,20,1,3,6,0,0,8,0,0,0,
390635,201633,390635a201633,B08RS6LFQ3,https://www.amazon.com/dp/B08RS6LFQ3,NOVICA Teal Charm Baby Alpaca Blend Turtleneck,Andes,0,0,Fall/ Winter,Clothing,Sweaters,Clothing>Sweaters,,A+,$119.99,3,,,,3,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,
390635,201637,390635a201637,B08RS8WQR9,https://www.amazon.com/dp/B08RS8WQR9,NOVICA Teal Charm Baby Alpaca Blend Turtleneck,Andes,0,0,Fall/ Winter,Clothing,Sweaters,Clothing>Sweaters,,A+,$119.99,2,,,,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,
390635,201636,390635a201636,B08RRWQR4Q,https://www.amazon.com/dp/B08RRWQR4Q,NOVICA Teal Charm Baby Alpaca Blend Turtleneck,Andes,0,0,Fall/ Winter,Clothing,Sweaters,Clothing>Sweaters,,A+,$119.99,2,,,,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,
373594,,373594,B09T6XBWKV,https://www.amazon.com/dp/B09T6XBWKV,NOVICA Handmade Carnelian Dangle Earrings Composite Turquoise from India .925 Sterling Silver Reconstituted Gemstone Birthstone [1.9 in L x 0.5 in W x 0.1 in D] 'Teardrop Glamour',India,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$67.99,21,,,,19,0,0,0,19,0,0,0,19,3,0,0,18,0,0,0,18,0,0,0,17,0,0,0,
373590,,373590,B08RB2XPF9,https://www.amazon.com/dp/B08RB2XPF9,NOVICA Handmade Garnet Dangle Earrings Leaf Themed from India .925 Sterling Silver Tree [1.1 in L x 0.4 in W x 0.2 in D] 'Teardrop Leaves',India,No ASIN,No ASIN,,Jewelry,Earrings,Jewelry>Earrings,,A+,$37.99,2,2,0,,2,0,0,0,2,0,0,0,2,1,0,0,2,0,0,0,2,0,0,0,2,0,0,0,
399636,,399636,B0BGT44GLY,https://www.amazon.com/dp/B0BGT44GLY,NOVICA Terracotta Mini Ornament Animals Mini Ornaments of Assorted Multicolor Ceramic Guatemala Holiday Decor Themed Folk Art 'Noah's Ark Friends' (Set of 30),Central America,No ASIN,No ASIN,Winter (Q4),Holiday Decor & Ornaments,Ornaments,Holiday Decor & Ornaments>Ornaments,,A+,$36.95,125,2,0,,219,0,0,0,213,1,0,0,210,1,0,0,202,2,0,0,196,2,0,0,192,0,0,0,
387114,198877,387114a198877,,https://www.amazon.com/dp/,Novica The Life Within Amethyst Solitaire Ring For Girls Womens,Bali and Java,No ASIN,No ASIN,,Jewelry,Rings,Jewelry>Rings,,A+,$55.09,5,,,,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,
387114,198878,387114a198878,,https://www.amazon.com/dp/,Novica The Life Within Amethyst Solitaire Ring For Girls Womens,Bali and Java,No ASIN,No ASIN,,Jewelry,Rings,Jewelry>Rings,,A+,$55.09,3,,,,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,
387114,198882,387114a198882,B0C6MM55NL,https://www.amazon.com/dp/B0C6MM55NL,Novica The Life Within Amethyst Solitaire Ring For Girls Womens,Bali and Java,0,0,,Jewelry,Rings,Jewelry>Rings,,A+,$55.09,2,,,,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,
387114,198883,387114a198883,,https://www.amazon.com/dp/,Novica The Life Within Amethyst Solitaire Ring For Girls Womens,Bali and Java,No ASIN,No ASIN,,Jewelry,Rings,Jewelry>Rings,,A+,$55.09,4,,,,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,
387114,198881,387114a198881,,https://www.amazon.com/dp/,Novica The Life Within Amethyst Solitaire Ring For Girls Womens,Bali and Java,No ASIN,No ASIN,,Jewelry,Rings,Jewelry>Rings,,A+,$55.09,5,,,,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,
56221,,56221,B00014ZDWU,https://www.amazon.com/dp/B00014ZDWU,NOVICA Artisan Handmade Wood Mask Beige Indonesia Nature Halloween 'Comedy and Tragedy',Bali and Java,No ASIN,No ASIN,,Masks,Masks,Masks>Masks,,A+,$54.99,5,58,5.2,,18,32,3.13,1,18,35,0,0,18,36,0,0,18,39,0,0,28,47,2.13,1,28,0,0,0,
274988,122932,274988a122932,B0751WMR5H,https://www.amazon.com/dp/B0751WMR5H,"NOVICA Three-Color 14k Gold Cocktail Ring, 'Floral Horizon'",Brazil,1,5,,Jewelry,Rings,Jewelry>Rings,,A+,$229.00,4,,,,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,
274988,122934,274988a122934,B07527JVKV,https://www.amazon.com/dp/B07527JVKV,"NOVICA Three-Color 14k Gold Cocktail Ring, 'Floral Horizon'",Brazil,1,5,,Jewelry,Rings,Jewelry>Rings,,A+,$229.00,2,,,,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,
274988,122933,274988a122933,B0752C1YP9,https://www.amazon.com/dp/B0752C1YP9,"NOVICA Three-Color 14k Gold Cocktail Ring, 'Floral Horizon'",Brazil,1,5,,Jewelry,Rings,Jewelry>Rings,,A+,$229.00,7,,,,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,6,0,0,0,
210168,,210168,B00FN4NYCY,https://www.amazon.com/dp/B00FN4NYCY,NOVICA Throw Indian Striped Blanket Green Multicolor Acrylic Pillows Throws Blankets and [65in L x 55in W Fringe 4.3in L] 'Teal Kiss',India,No ASIN,No ASIN,Fall/ Winter,Pillows & Throws,Blankets and Throws,Pillows & Throws>Blankets and Throws,,A+,$89.99,10,,,,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,
400426,208212,400426a208212,B09JWTQ9RH,https://www.amazon.com/dp/B09JWTQ9RH,"NOVICA Tie-dye cotton empire waist dress, 'Jaipur Princess in Sea Spice'",India,0,0,,Clothing,Dresses,Clothing>Dresses,,A+,$64.95,17,,,,17,0,0,0,16,0,0,0,16,0,0,0,16,0,0,0,16,0,0,0,15,0,0,0,
400426,208213,400426a208213,B09JWRSZGV,https://www.amazon.com/dp/B09JWRSZGV,"NOVICA Tie-dye cotton empire waist dress, 'Jaipur Princess in Sea Spice'",India,0,0,,Clothing,Dresses,Clothing>Dresses,,A+,$64.95,8,,,,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,
400426,208214,400426a208214,B07KR94VXC,https://www.amazon.com/dp/B07KR94VXC,"NOVICA Tie-dye cotton empire waist dress, 'Jaipur Princess in Sea Spice'",India,0,0,,Clothing,Dresses,Clothing>Dresses,,A+,$64.95,9,,,,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,
400426,208211,400426a208211,B07KS252HN,https://www.amazon.com/dp/B07KS252HN,"NOVICA Tie-dye cotton empire waist dress, 'Jaipur Princess in Sea Spice'",India,0,0,,Clothing,Dresses,Clothing>Dresses,,A+,$64.95,19,,,,21,0,0,0,21,0,0,0,21,0,0,0,21,0,0,0,21,0,0,0,21,0,0,0,
400426,208210,400426a208210,B09JWSFCR5,https://www.amazon.com/dp/B09JWSFCR5,"NOVICA Tie-dye cotton empire waist dress, 'Jaipur Princess in Sea Spice'",India,0,0,,Clothing,Dresses,Clothing>Dresses,,A+,$64.95,7,,,,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,
400424,,400424,,https://www.amazon.com/dp/,"NOVICA Tie-dyed silk scarf, 'Smiling Sea'",Thailand,No ASIN,No ASIN,Fall/ Winter,Accessories,Scarves,Accessories>Scarves,,A+,$39.99,19,,,,18,0,0,0,18,0,0,0,18,0,0,0,17,0,0,0,17,0,0,0,17,0,0,0,
423031,,423031,,https://www.amazon.com/dp/,"NOVICA Tie-dyed wool shawl, 'Fuchsia Calm'",India,No ASIN,No ASIN,Fall/ Winter/ Spring,Accessories,Shawls,Accessories>Shawls,,A+,$47.99,9,,,,9,0,0,0,9,0,0,0,9,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,
400035,,400035,B0BGT32L3M,https://www.amazon.com/dp/B0BGT32L3M,NOVICA Tooled Leather Catchall Brown Hand Plate from Peru Decor Accessories Catchalls Trays Floral Hacienda Bohemian Rustic Shabby Chic [1.6in H x 8.75in Diam.] 'Colonial Florals',Andes,No ASIN,No ASIN,,Decor Accessories,Catchalls and Trays,Decor Accessories>Catchalls and Trays,,A+,$39.99,8,,,,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,
269782,,269782,B01MYY4R4M,https://www.amazon.com/dp/B01MYY4R4M,NOVICA Artisan Handmade Cotton Figurines Guatemalan Worry Dolls with Pouch Multicolor Decor Accessories Decorative and Puppets 'The Worry Doll League',Central America,No ASIN,No ASIN,,Decor Accessories,Decorative Dolls and Puppets,Decor Accessories>Decorative Dolls and Puppets,,A+,$23.39,16,88,5.7,,23,89,3.37,3,13,118,4.24,5,19,170,5.29,9,17,81,2.47,2,27,46,4.35,2,56,69,1.45,1,
247622,174626,247622a174626,B0B3RHZRKN,https://www.amazon.com/dp/B0B3RHZRKN,Novica Traditional Romantic Garnet Cocktail Ring For Girls Womens,India,278,4.7,,Jewelry,Rings,Jewelry>Rings,,A+,$43.19,6,,,,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,
343023,190279,343023a190279,B08TQJWNHP,https://www.amazon.com/dp/B08TQJWNHP,Novica Traditional Romantic Peridot Cocktail Ring For Girls Womens,India,55,4.6,,Jewelry,Rings,Jewelry>Rings,,A+,$44.99,5,11,9.1,,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,
269781,,269781,B01N9FYD5X,https://www.amazon.com/dp/B01N9FYD5X,NOVICA Artisan Handmade Cotton Figurines Guatemalan Worry Dolls with Pouch Multicolor Decor Accessories Decorative and Puppets 'The Worry Doll Clan',Central America,No ASIN,No ASIN,,Decor Accessories,Decorative Dolls and Puppets,Decor Accessories>Decorative Dolls and Puppets,,A+,$71.99,21,25,0,,33,45,0,0,36,60,0,0,35,79,0,0,35,54,0,0,35,37,0,0,30,0,0,0,
199745,,199745,B00FN4QI4U,https://www.amazon.com/dp/B00FN4QI4U,NOVICA Handmade Wood Wall Sculpture Unique Floral Relief Panel from Indonesia Brown Decor Panels 'Hibiscus',Bali and Java,No ASIN,No ASIN,,Wall Decor,Relief Panels,Wall Decor>Relief Panels,,A+,$74.09,9,1,0,,9,1,0,0,8,2,0,0,8,4,0,0,6,5,40,2,6,3,0,0,6,0,0,0,
154606,,154606,B00BWZEZL2,https://www.amazon.com/dp/B00BWZEZL2,NOVICA Artisan Handblown Tumblers Glass Recycled Striped Juice Drinkware Green Mexico Tableware 'Emerald Spiral' (set of 6),Mexico,No ASIN,No ASIN,,Tableware,Drinkware,Tableware>Drinkware,,A+,$59.99,30,77,1.3,,43,42,2.38,1,40,54,3.7,2,38,69,2.9,2,39,59,0,0,39,36,0,0,40,0,0,0,
61550,,61550,B01LY9OT9G,https://www.amazon.com/dp/B01LY9OT9G,NOVICA Artisan Handblown Tumblers Unique Recycled Glass Juice Drinkware from Mexico Multicolor Tableware 'Liquid Confetti' (set of 6),Mexico,No ASIN,No ASIN,,Tableware,Drinkware,Tableware>Drinkware,,A+,$64.99,18,61,3.3,,18,44,0,0,18,93,0,0,18,86,0,0,17,98,1.02,1,17,103,0,0,17,0,0,0,
389351,,389351,B0CFRFCBGN,https://www.amazon.com/dp/B0CFRFCBGN,NOVICA Turquoise Blue  Wood  Alebrije   Sculpture  From Mexico  'Turquoise Cat',Mexico,No ASIN,No ASIN,,Sculpture,Sculpture,Sculpture>Sculpture,,A+,$49.99,6,,,,3,2,0,0,2,1,0,0,2,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,
398677,,398677,,https://www.amazon.com/dp/,"NOVICA Unisex cotton-blend socks, 'Cuzco Heritage'",Andes,No ASIN,No ASIN,Not Seasonal,Accessories,Socks,Accessories>Socks,,A+,$21.59,27,,,,26,0,0,0,22,0,0,0,22,0,0,0,22,0,0,0,21,0,0,0,20,0,0,0,
254363,,254363,B01J2939C0,https://www.amazon.com/dp/B01J2939C0,NOVICA Upcycled Auto Part Sculpture Handcrafted Helicopter of Recycled Parts Metallic Mexico Rustic Planes Trains Autos Eco Friendly [8in H x 12in W x 15in D] 'Helicopter',Mexico,No ASIN,No ASIN,,Sculpture,Sculpture,Sculpture>Sculpture,,A+,$160.19,21,9,0,,19,5,0,0,19,1,0,0,18,0,0,0,19,1,0,0,19,1,0,0,19,0,0,0,
